multiverse_id,mtgo_id,set,collector_number,lang,rarity,name,mana_cost,cmc,type_line,artist,usd_price,usd_foil_price,eur_price,tix_price,image_uri,scryfall_uri,scryfall_id
,,PLST,RVR-228,en,R,Sphinx's Revelation,{X}{W}{U}{U},3.0,Instant,Slawomir Maniak,0.41,,0.37,,https://cards.scryfall.io/large/front/6/3/6350b216-4a11-4e33-89ac-ffaf6315ab7d.jpg?1783908482,https://scryfall.com/card/plst/RVR-228/sphinxs-revelation,6350b216-4a11-4e33-89ac-ffaf6315ab7d
378399,51769,BNG,27,en,R,Spirit of the Labyrinth,{1}{W},2.0,Enchantment Creature — Spirit,Jason Chan,0.69,5.35,0.98,0.02,https://cards.scryfall.io/large/front/f/4/f44e5128-e146-4e46-b313-a40d82719d1d.jpg?1783939575,https://scryfall.com/card/bng/27/spirit-of-the-labyrinth,f44e5128-e146-4e46-b313-a40d82719d1d
625286,114103,CMM,881,en,R,Spiteful Sliver,{2}{R},3.0,Creature — Sliver,Johann Bodin,2.09,,1.44,0.17,https://cards.scryfall.io/large/front/0/1/01fb60c9-d10d-4966-b9bd-788fabc182d2.jpg?1783915430,https://scryfall.com/card/cmm/881/spiteful-sliver,01fb60c9-d10d-4966-b9bd-788fabc182d2
693505,138995,TDM,25,en,U,Starry-Eyed Skyrider,{2}{W},3.0,Creature — Human Scout,Lindsey Look,0.28,0.39,0.13,0.03,https://cards.scryfall.io/large/front/4/b/4b3cc15e-1c82-454e-b541-4ab47c44814e.jpg?1783907409,https://scryfall.com/card/tdm/25/starry-eyed-skyrider,4b3cc15e-1c82-454e-b541-4ab47c44814e
,148355,SOA,24,en,U,Stock Up,{2}{U},3.0,Sorcery,Dominik Mayer,1.09,1.53,1.12,0.49,https://cards.scryfall.io/large/front/a/d/ad048b7c-588f-4c34-906f-4224f1aaaeb6.jpg?1783903928,https://scryfall.com/card/soa/24/stock-up,ad048b7c-588f-4c34-906f-4224f1aaaeb6
397765,57278,MM2,59,en,C,Stoic Rebuttal,{1}{U}{U},3.0,Instant,Chris Rahn,0.3,0.4,0.14,0.03,https://cards.scryfall.io/large/front/e/9/e9f8146e-ca33-4fa2-8f39-5a44b0db4bd6.jpg?1783938418,https://scryfall.com/card/mm2/59/stoic-rebuttal,e9f8146e-ca33-4fa2-8f39-5a44b0db4bd6
383115,53239,VMA,285,en,U,Su-Chi,{4},4.0,Artifact Creature — Construct,Robbie Trevino,,,,0.04,https://cards.scryfall.io/large/front/f/2/f27a3660-a50d-4402-97c2-8d70dcbc1782.jpg?1783939229,https://scryfall.com/card/vma/285/su-chi,f27a3660-a50d-4402-97c2-8d70dcbc1782
456671,70223,UMA,75,en,C,Sultai Skullkeeper,{1}{U},2.0,Creature — Snake Shaman,Ryan Barger,0.04,0.13,0.02,0.09,https://cards.scryfall.io/large/front/f/8/f83c3936-1d30-4b1b-85ae-64c2be7d37c0.jpg?1783933833,https://scryfall.com/card/uma/75/sultai-skullkeeper,f83c3936-1d30-4b1b-85ae-64c2be7d37c0
,150027,SOS,264,en,R,Sundown Pass,"",0.0,Land,Sergey Glushakov,2.14,2.23,1.53,0.02,https://cards.scryfall.io/large/front/b/3/b34000e9-ff20-4fb4-9d0b-03a172a92457.jpg?1783903618,https://scryfall.com/card/sos/264/sundown-pass,b34000e9-ff20-4fb4-9d0b-03a172a92457
545735,95004,VOC,115,en,R,Supreme Phantom,{1}{U},2.0,Creature — Spirit,Robbie Trevino,0.33,,0.47,0.15,https://cards.scryfall.io/large/front/c/b/cbf4ca25-73cc-45ba-bed5-dbaa517e8bb8.jpg?1783924962,https://scryfall.com/card/voc/115/supreme-phantom,cbf4ca25-73cc-45ba-bed5-dbaa517e8bb8
,149971,SOS,236,en,R,Suspend Aggression,{1}{R}{W},3.0,Instant,Andreas Zafiratos,0.27,0.3,0.19,0.02,https://cards.scryfall.io/large/front/1/3/135c0696-d86d-4e48-988c-5c218de451fc.jpg?1783903627,https://scryfall.com/card/sos/236/suspend-aggression,135c0696-d86d-4e48-988c-5c218de451fc
,,TLE,170,en,U,Suspicious Bookcase,{2},2.0,Artifact Creature — Wall,Kotakan,0.17,0.36,0.3,,https://cards.scryfall.io/large/front/0/9/09af9bc0-1c73-4d16-8116-b76ad23c6b8f.jpg?1783904802,https://scryfall.com/card/tle/170/suspicious-bookcase,09af9bc0-1c73-4d16-8116-b76ad23c6b8f
49021,20433,DST,34,en,R,Synod Artificer,{2}{U},3.0,Creature — Vedalken Artificer,Mark Zug,0.43,3.11,0.25,0.02,https://cards.scryfall.io/large/front/d/c/dc895eea-505d-4a12-936b-dcf9895d01a1.jpg?1783944446,https://scryfall.com/card/dst/34/synod-artificer,dc895eea-505d-4a12-936b-dcf9895d01a1
221498,38910,ME4,66,en,U,Talas Researcher,{4}{U},5.0,Creature — Human Pirate Wizard,Kaja Foglio,,,,0.04,https://cards.scryfall.io/large/front/f/d/fdd80205-54e2-46fe-bb11-955029a5a70a.jpg?1783941449,https://scryfall.com/card/me4/66/talas-researcher,fdd80205-54e2-46fe-bb11-955029a5a70a
10569,,PTK,150,en,U,Taoist Hermit,{2}{G},3.0,Creature — Human Mystic,Wang Yuqun,15.85,,5.48,,https://cards.scryfall.io/large/front/d/8/d818c231-8d66-4024-91de-fe29f8622902.jpg?1783946097,https://scryfall.com/card/ptk/150/taoist-hermit,d818c231-8d66-4024-91de-fe29f8622902
394728,55970,DTK,246,en,U,Tapestry of the Ages,{4},4.0,Artifact,Yeong-Hao Han,0.12,0.4,0.08,0.04,https://cards.scryfall.io/large/front/1/2/122e5e24-d704-4f1c-9577-0f25aaabb7ed.jpg?1783938567,https://scryfall.com/card/dtk/246/tapestry-of-the-ages,122e5e24-d704-4f1c-9577-0f25aaabb7ed
513534,88591,STX,57,en,R,Teachings of the Archaics,{2}{U},3.0,Sorcery — Lesson,Lius Lasahido,0.36,0.36,0.18,0.02,https://cards.scryfall.io/large/front/9/6/967148b1-2bb6-4bc0-95e6-c45fcf99afd2.jpg?1783927373,https://scryfall.com/card/stx/57/teachings-of-the-archaics,967148b1-2bb6-4bc0-95e6-c45fcf99afd2
,,SLD,2214,en,R,Teferi's Ageless Insight // Teferi's Ageless Insight,{2}{U}{U} // {2}{U}{U},4.0,Legendary Enchantment // Legendary Enchantment,Aleksi Briclot & Alix Branwyn,4.04,4.79,3.1,,https://cards.scryfall.io/large/front/b/8/b83edc5c-ee6b-4c75-94b2-46d1f68f7304.jpg?1783905142,https://scryfall.com/card/sld/2214/teferis-ageless-insight-teferis-ageless-insight,b83edc5c-ee6b-4c75-94b2-46d1f68f7304
