multiverse_id,mtgo_id,set,collector_number,lang,rarity,name,mana_cost,cmc,type_line,artist,usd_price,usd_foil_price,eur_price,tix_price,image_uri,scryfall_uri,scryfall_id
417619,61911,KLD,46,en,U,Experimental Aviator,{3}{U}{U},5.0,Creature — Human Artificer,Jesper Ejsing,0.04,0.33,0.1,0.03,https://cards.scryfall.io/large/front/9/6/962dc573-612d-434b-82fb-af9c3e3c9aca.jpg?1783937221,https://scryfall.com/card/kld/46/experimental-aviator,962dc573-612d-434b-82fb-af9c3e3c9aca
401875,58455,BFZ,166,en,C,Eyeless Watcher,{3}{G},4.0,Creature — Eldrazi Drone,Yohann Schepacz,0.26,0.82,0.08,0.03,https://cards.scryfall.io/large/front/4/d/4d949d0e-baf7-4573-bb15-7e30e3e9b202.jpg?1783938189,https://scryfall.com/card/bfz/166/eyeless-watcher,4d949d0e-baf7-4573-bb15-7e30e3e9b202
642481,119242,LCC,15,en,M,Eye of Ojer Taq // Apex Observatory,{3},3.0,Artifact // Artifact,Erikas Perl,1.95,1.39,1.0,2.0,https://cards.scryfall.io/large/front/1/5/15304957-dbb5-4010-a0a6-27343d4c20a3.jpg?1783913936,https://scryfall.com/card/lcc/15/eye-of-ojer-taq-apex-observatory,15304957-dbb5-4010-a0a6-27343d4c20a3
676051,130981,DSC,178,en,R,Ezuri's Predation,{5}{G}{G}{G},8.0,Sorcery,Uriah Voth,2.26,,2.79,2.34,https://cards.scryfall.io/large/front/9/a/9a6cd6f6-ae6e-4a77-95ca-64c6882357d5.jpg?1783909607,https://scryfall.com/card/dsc/178/ezuris-predation,9a6cd6f6-ae6e-4a77-95ca-64c6882357d5
679115,133644,FDN,38,en,U,Faebloom Trick,{2}{U},3.0,Instant,Annie Stegg,0.2,0.37,0.13,0.03,https://cards.scryfall.io/large/front/0/c/0c3bee8f-f5be-4404-a696-c902637799c3.jpg?1783909118,https://scryfall.com/card/fdn/38/faebloom-trick,0c3bee8f-f5be-4404-a696-c902637799c3
622700,115283,CMM,92,en,R,Faerie Artisans,{3}{U},4.0,Creature — Faerie Artificer,Tony Foti,1.59,1.96,0.92,1.7,https://cards.scryfall.io/large/front/e/a/eaada60d-1857-4fc2-a997-d7775565221a.jpg?1783915699,https://scryfall.com/card/cmm/92/faerie-artisans,eaada60d-1857-4fc2-a997-d7775565221a
632072,116088,WOE,311,en,R,Faerie Slumber Party,{4}{U}{U},6.0,Sorcery,Lie Setiawan,2.0,1.46,1.85,0.37,https://cards.scryfall.io/large/front/f/8/f8e5de58-cc4c-40b2-94c8-4e4d7cebfaf8.jpg?1783915040,https://scryfall.com/card/woe/311/faerie-slumber-party,f8e5de58-cc4c-40b2-94c8-4e4d7cebfaf8
541011,94650,VOW,156,en,C,Falkenrath Celebrants,{4}{R},5.0,Creature — Vampire,Anna Steinbauer,0.21,0.12,0.02,0.03,https://cards.scryfall.io/large/front/4/c/4c3c5778-4760-4a8c-8d8d-693e29a0a74b.jpg?1783924835,https://scryfall.com/card/vow/156/falkenrath-celebrants,4c3c5778-4760-4a8c-8d8d-693e29a0a74b
583762,104974,BRO,178,en,U,Fallaji Excavation,{3}{G}{G},5.0,Sorcery,Eilene Cherie,0.08,0.17,0.06,0.03,https://cards.scryfall.io/large/front/a/c/ac75c41f-82dc-4b06-a233-9b74ea177a3d.jpg?1783920046,https://scryfall.com/card/bro/178/fallaji-excavation,ac75c41f-82dc-4b06-a233-9b74ea177a3d
378493,51855,BNG,121,en,R,Fated Intervention,{2}{G}{G}{G},5.0,Instant,Svetlin Velinov,0.16,0.34,0.1,0.02,https://cards.scryfall.io/large/front/6/2/622e1afc-0d06-4c01-abef-3b3e93bd21c3.jpg?1783939536,https://scryfall.com/card/bng/121/fated-intervention,622e1afc-0d06-4c01-abef-3b3e93bd21c3
473114,78438,ELD,152,en,R,Feasting Troll King,{2}{G}{G}{G}{G},6.0,Creature — Troll Noble,Nicholas Gregory,0.72,0.53,0.6,0.02,https://cards.scryfall.io/large/front/9/a/9a6bb435-1205-416a-a5a0-ca6d37b4dcb2.jpg?1783932612,https://scryfall.com/card/eld/152/feasting-troll-king,9a6bb435-1205-416a-a5a0-ca6d37b4dcb2
262857,43433,DKA,114,en,R,Feed the Pack,{5}{G},6.0,Enchantment,Steve Prescott,0.45,2.11,0.55,0.02,https://cards.scryfall.io/large/front/9/8/9831e3cc-659b-4408-b5d8-a27ae2738680.jpg?1783940809,https://scryfall.com/card/dka/114/feed-the-pack,9831e3cc-659b-4408-b5d8-a27ae2738680
383237,53488,M15,174,en,U,Feral Incarnation,{8}{G},9.0,Sorcery,Eytan Zana,0.08,0.38,0.15,0.04,https://cards.scryfall.io/large/front/d/8/d8c0c7e7-81f5-4e75-8120-95488fd6ff60.jpg?1783939167,https://scryfall.com/card/m15/174/feral-incarnation,d8c0c7e7-81f5-4e75-8120-95488fd6ff60
84373,22114,SOK,97,en,U,Feral Lightning,{3}{R}{R}{R},6.0,Sorcery,Chippy,0.17,0.54,0.08,0.03,https://cards.scryfall.io/large/front/2/3/2391265f-ef0c-463f-9371-5a0b71dbbb49.jpg?1783944148,https://scryfall.com/card/sok/97/feral-lightning,2391265f-ef0c-463f-9371-5a0b71dbbb49
111203,24325,DIS,84,en,U,Fertile Imagination,{2}{G}{G},4.0,Sorcery,Dan Murayama Scott,0.37,0.7,0.23,0.03,https://cards.scryfall.io/large/front/e/5/e5c879af-a092-4cc4-a53d-760553d94864.jpg?1783943414,https://scryfall.com/card/dis/84/fertile-imagination,e5c879af-a092-4cc4-a53d-760553d94864
651796,122906,CLU,61,en,M,Finale of Glory,{X}{W}{W},2.0,Sorcery,Stanton Feng,2.43,,0.84,0.12,https://cards.scryfall.io/large/front/1/e/1e71b0fb-2d36-4b81-bd5b-c3fd083e3e97.jpg?1783912564,https://scryfall.com/card/clu/61/finale-of-glory,1e71b0fb-2d36-4b81-bd5b-c3fd083e3e97
34929,17534,JUD,88,en,U,Firecat Blitz,{X}{R}{R},2.0,Sorcery,David Martin,0.23,12.61,0.41,0.04,https://cards.scryfall.io/large/front/d/4/d4e1d485-02d5-4a07-bcc6-d2a8d95763e8.jpg?1783945118,https://scryfall.com/card/jud/88/firecat-blitz,d4e1d485-02d5-4a07-bcc6-d2a8d95763e8
,144748,TLA,133,en,U,Fire Nation Attacks,{4}{R},5.0,Instant,Claudiu-Antoniu Magherusan,0.22,0.26,0.14,0.03,https://cards.scryfall.io/large/front/9/c/9cc10845-8989-46ca-a57a-fd728fca0729.jpg?1783904959,https://scryfall.com/card/tla/133/fire-nation-attacks,9cc10845-8989-46ca-a57a-fd728fca0729
643146,120805,RVR,139,en,C,Fists of Ironwood,{1}{G},2.0,Enchantment — Aura,Glen Angus,0.23,0.28,0.11,0.04,https://cards.scryfall.io/large/front/8/6/862a2871-57be-42f5-9097-d821013d3b58.jpg?1783913303,https://scryfall.com/card/rvr/139/fists-of-ironwood,862a2871-57be-42f5-9097-d821013d3b58
473117,78444,ELD,155,en,U,Flaxen Intruder // Welcome Home,{G} // {5}{G}{G},1.0,Creature — Human Berserker // Sorcery — Adventure,Gabor Szikszai,0.25,0.22,0.15,0.03,https://cards.scryfall.io/large/front/0/6/06bd1ad2-fb5d-4aef-87d1-13a341c686fa.jpg?1783932614,https://scryfall.com/card/eld/155/flaxen-intruder-welcome-home,06bd1ad2-fb5d-4aef-87d1-13a341c686fa
489511,,JMP,321,en,C,Flurry of Horns,{4}{R},5.0,Sorcery,Phill Simmer,0.23,,0.08,,https://cards.scryfall.io/large/front/b/e/be522ae8-9cf4-4c63-9a1c-0010d482c00a.jpg?1783930392,https://scryfall.com/card/jmp/321/flurry-of-horns,be522ae8-9cf4-4c63-9a1c-0010d482c00a
