sourcePage,productSection,deckName,mainCommander,secondaryCommanders,colors,theme,deckDescription,iconicCards,notesMechanicsMentioned,playstyleTags,primaryTheme,secondaryTheme,mainStrategy,mechanics,creatureTypeFocus,beginnerFriendly,complexity,politicalSocialPlay,combatFocus,comboPotential,graveyardFocus,tokenFocus,artifactFocus,enchantmentFocus,spellslingerFocus,rampFocus,controlFocus,aggression,valueEngine,recommendedFor,notRecommendedFor,voxManaPlacementFit,colorPhilosophySummary,whatThisDeckTeachesAboutItsColors,beginnerLesson,strategyLesson,voxManaBasicsPageUse,relatedArchetypes,relatedMechanics
https://cardgamebase.com/commander-precons-2022-2023/,Lord of the Rings Commander,Riders of Rohan,"Eowyn, Shieldmaiden",,White; Blue; Red,"Human tribal, monarch","An Eowyn-led Jeskai Human tribal deck — the first Jeskai Human commander — with a Monarch alternate path via Aragorn. Eowyn enables Human tribal payoffs while Aragorn grants Monarch to opponents who don't attack, incentivizing aggressive combat.",Forth Eorlingas!; Gimli of the Glittering Caves; Door of Destinies; Vanquisher's Banner,First Jeskai Human tribal commander via Eowyn; Monarch mechanic via Aragorn backup; Human tribal synergies; aggressive combat incentives; two distinct commander paths,humans; tribal; Jeskai; monarch; aggro,Human tribal,Monarch mechanic,Play Humans for tribal synergies via Eowyn (first Jeskai Human commander); alternate path with Aragorn (backup) using Monarch to incentivize aggressive attacking,Monarch,Humans,3,2,2,4,1,1,1,1,1,1,1,2,4,3,Human tribal fans who want the first Jeskai Human commander; players who enjoy the Monarch mechanic as a combat incentive in an aggressive shell,Players who want a control-oriented Jeskai deck; both paths (Eowyn and Aragorn) are aggressively oriented,"Jeskai players who want White's knightly order, Blue's tactical planning, and Red's battle charge — Eowyn leads the charge as the first Jeskai Human commander while Aragorn's Monarch version rewards pressing the attack","White marshals the Rohan army, Blue provides the tactical brilliance behind the charge, and Red channels the fiery battle cry — two commanders, two strategies, both charging headlong into glory",Teaches the Monarch mechanic and how it creates aggressive incentives in Commander; also teaches how two backup commanders can completely change a deck's play pattern,"Teaches Monarch as an incentive mechanic — the player with the Monarch draws an extra card per turn but must defend it, creating natural aggression throughout the game",Teaches how to choose between Eowyn (Human tribal) and Aragorn (Monarch) based on your pod's tendencies and how to switch between the two strategies mid-game,Good example for explaining Monarch mechanics and how two backup commanders enable dramatically different play patterns from the same 99,humans; tribal; monarch; aggro,Human tribal; Monarch; Attack incentives; First Jeskai Human commander
https://cardgamebase.com/commander-precons-2022-2023/,Lord of the Rings Commander,The Hosts of Mordor,"Sauron, Lord of the Rings",,Blue; Black; Red,"Control, graveyard subtheme","A Sauron-led Grixis control deck with The Ring tempts you as a progressive power mechanic and a graveyard subtheme. Sauron creates Army tokens and advances The Ring's temptation, granting escalating abilities to the chosen Ring-bearer. A controlling deck that wins through attrition and Ring progression.","Cavern-Hoard Dragon; The Black Gate; Shelob, Dread Weaver; Reanimate",The Ring tempts you mechanic with four progressive stages; Sauron Army token generation; Grixis control and removal; graveyard as secondary resource,control; Grixis; graveyard; attrition; big spells,Control / attrition,Graveyard as resource,Play expensive powerful spells while controlling the board; Sauron creates Army tokens and generates The Ring tempts; win through attrition and board control with graveyard as backup,The Ring tempts you,unclear,2,3,1,2,3,3,2,1,1,1,1,4,2,4,LOTR fans who want to play the villain; control players who want a Grixis deck with The Ring tempts you as a progressive power mechanic,Players who want a focused combo or tribal identity; this plays as a general Grixis control deck with graveyard tools rather than a sharp strategy,"Grixis players who embody Blue's calculating darkness, Black's shadow power, and Red's destructive force — Sauron creates an Army of corruption while The Ring's temptation creates a growing personal power structure","Blue plans the conquest with cold calculation, Black wields the shadow army with absolute authority, and Red destroys whatever stands in the way — Grixis as the dominant force that bends all to its will",Teaches The Ring tempts you as a progressive mechanic with four ascending abilities and how control decks use graveyard as a secondary resource,Teaches The Ring tempts you mechanic and how its four stages create an escalating power structure for your Ring-bearer creature,"Teaches how to balance control tools with The Ring's progression, advancing through Ring stages while maintaining board control through Sauron's Army token generation",Best example for explaining The Ring tempts you mechanic and how LOTR's most iconic antagonist translates into Grixis control identity,control; attrition; graveyard; The Ring,The Ring tempts you; Control tools; Graveyard recursion; Army tokens
https://cardgamebase.com/commander-precons-2022-2023/,Commander 2023 / March of the Machine,Growing Threat,"Brimaz, Blight of Oreskos",,White; Black,"Phyrexian tribal, incubate","A Brimaz-led Orzhov Phyrexian tribal deck built around the Incubate mechanic, which creates face-down artifact tokens that transform into 0/0 Phyrexian creatures with +1/+1 counters. Brimaz creates Phyrexian tokens and triggers Incubate on ETB and attack.","Blitterhorn, Nissa's Animus; Excise the Imperfect; Filigree Vector",Incubate mechanic creating transformable artifact tokens; Brimaz Phyrexian token generation; Phyrexian tribal synergies; artifact token transformation,phyrexians; tribal; Orzhov; incubate; artifacts,Phyrexian tribal,Incubate mechanic (large artifact tokens),Play Phyrexians for tribal payoffs; use Incubate to create large artifact creature tokens; Brimaz (compleated) generates Phyrexian tokens and triggers Incubate,Incubate,Phyrexians,2,3,1,3,2,1,3,2,1,1,1,1,3,3,Phyrexian lore fans and tribal players who want an unusual Orzhov tribal identity with the Incubate mechanic as a token engine,Players who want a standard tribal experience; Phyrexian tribal is less synergy-dense than established tribes and the deck relies heavily on the Incubate mechanic,"Orzhov players who combine White's Phyrexian order and Black's compleat ambition — Brimaz leads a Phyrexian horde that grows through Incubate tokens, making the very act of compleating a resource",White organizes the Phyrexian hierarchy with cold order while Black hungers for the power compleation brings — together they build an army of transforming artifact tokens that grows more threatening each turn,Teaches Incubate as a transform mechanic — creating face-down artifact tokens that can be transformed into creatures — and how Phyrexian tribal payoffs reward playing within the type,Teaches Incubate as a two-step token mechanic (create then transform) and how Phyrexian tribal payoffs work as a less-common tribe with specific support cards,Teaches when to transform Incubator tokens immediately vs waiting to accumulate more and transform all at once for maximum ETB and tribal trigger value,Definitive Incubate mechanic example; best deck for explaining how transform artifact tokens work in Phyrexia: All Will Be One's design space,tribal; tokens; artifacts,Phyrexian tribal; Incubate; Transform tokens; Artifact creature generation
https://cardgamebase.com/commander-precons-2022-2023/,Commander 2023 / March of the Machine,Cavalry Charge,Sidar Jabari of Zhalfir,,White; Blue; Black,Knight tribal,"A Sidar Jabari-led Esper Knight tribal deck where Jabari's eminence gives all Knights first strike from the command zone passively. The first Esper Knight commander, providing White's knightly base with Black's disruption and Blue's card selection.",Chivalric Alliance; Conjurer's Mantle; Vanquisher's Banner,Eminence first strike for all Knights; Knight tribal in Esper colors; passive command zone benefit; first Esper Knight commander,knights; tribal; Esper; eminence; combat,Knight tribal,Eminence (Sidar Jabari provides passive Knight buffs),Play Knights for tribal synergies; Sidar Jabari's eminence gives Knights first strike and buffs them from the command zone; first Esper Knight commander,Eminence,Knights,3,2,1,4,2,1,1,1,1,1,1,2,4,3,Knight tribal fans who want the best Commander support for the tribe; players who appreciate eminence as a passive command zone effect,Players who find Esper an unusual color combination for Knights; those who prefer more aggressive or creature-combat-focused tribal builds,"Esper players who want White's honorable Knight order, Blue's tactical planning, and Black's dark knightly ambition — Sidar Jabari gives all Knights first strike from the command zone, making every Knight inherently better","White instills the knightly code and first-strike discipline, Blue provides the tactical intelligence behind each charge, and Black adds the ruthless competitive edge that makes this Knight order deadlier than any other",Teaches Eminence as a passive command zone ability and how it rewards playing the commander's creature type without ever needing to cast the commander,"Teaches how Eminence provides value passively from the command zone, making it a constant threat even when the commander hasn't been cast — a lesson in how some commanders work as enchantments, not creatures",Teaches how to maximize Eminence by filling the deck with Knights that benefit most from first strike and how to use Sidar Jabari's cast ability as a combat finisher rather than an opening play,Strong example of Eminence as a passive tribal buff; good for explaining Knight tribal and how Esper provides the strongest Knight support of any color combination,tribal; eminence; combat; aggro,Knight tribal; Eminence; First strike; Combat triggers
https://cardgamebase.com/commander-precons-2022-2023/,Commander 2023 / March of the Machine,Call for Backup,"Bright-Palm, Soul Awakener",,White; Red; Green,"+1/+1 counters, backup","A Bright-Palm-led Naya +1/+1 counter deck featuring the Backup mechanic, which temporarily grants a creature's abilities to another creature while adding a +1/+1 counter. Bright-Palm places twice the normal number of +1/+1 counters when counters are placed on any creature, amplifying every Backup trigger.",Guardian Scalelord; Kalonian Hydra; Uncivil Unrest,Backup mechanic for temporary ability and counter granting; Bright-Palm counter doubling; +1/+1 counter synergies; combat board spreading,counters; backup; Naya; go-wide; combat,+1/+1 counters,Backup mechanic (spread counters to other creatures),Distribute +1/+1 counters using Backup — a mechanic that temporarily copies a creature's abilities onto another — creating a flexible counter-spreading engine in Naya,Backup,unclear,2,3,1,3,3,1,1,1,1,1,2,1,3,3,+1/+1 counter players who want the Backup mechanic as a fresh twist; those who enjoy spreading counters and abilities across their entire board,Players who dislike tracking many different ability grants; Backup's temporary ability-copying can create complex board states,"Naya players who want White's counter distribution, Red's aggressive counter payoffs, and Green's creature base — Bright-Palm converts Backup triggers into combat-oriented counter cascades across the board","White distributes counters with structured fairness, Red unleashes them aggressively in combat, and Green ensures the creatures receiving them are large enough to matter — Backup amplifies the entire board rather than one creature",Teaches Backup as a temporary ability-grant mechanic and how it differs from permanent ability counters — a lesson in the design space between temporary and permanent buff mechanics,Teaches Backup as a mechanic that spreads a creature's abilities to another temporarily and how this creates flexible attack threats that opponents can't predict,Teaches how to maximize Backup by targeting creatures that compound the granted abilities most effectively and how Bright-Palm's counter doubling creates exponential board development,Best example for explaining Backup mechanic and how Naya uses it to create board-wide counter spreading rather than single-threat stacking,counters; go-wide; combat; backup,Backup; +1/+1 counters; Temporary ability granting; Counter spreading
https://cardgamebase.com/commander-precons-2022-2023/,Commander 2023 / March of the Machine,Divine Convocation,"Kasla, the Broken Halo",,White; Blue; Red,Convoke,"A Kasla-led Jeskai Convoke deck where tapping creatures pays for spells. Kasla's ability applies Convoke to her own commander tax, letting the creature army pay for recasting her. A go-wide deck where board presence and mana production are the same resource.",Saint Traft and Rem Karolus; Skullclamp; Wand of the Worldsoul,Convoke mechanic for creature-as-mana; Kasla commander tax payable with Convoke; go-wide creature board as mana source; large Convoke payoff spells,convoke; Jeskai; go-wide; tokens; big spells,Convoke,Go-wide creatures to pay convoke costs,Maintain a wide creature board to pay convoke costs; Kasla can pay Commander tax with convoke; tap creatures to cast large convoke spells for free or reduced cost,Convoke,unclear,2,3,1,3,3,1,3,1,1,2,1,2,3,3,Players who enjoy go-wide creature strategies as mana sources; those who want an unusual Jeskai deck where tapping creatures to cast spells is the primary strategy,Players who want traditional Jeskai spellslinger; this deck taps creatures as mana rather than sacificing spells as the engine,"Jeskai players who combine White's token army, Blue's large convoke targets, and Red's impulsive spell casting — Kasla extends convoke to the commander tax itself, making the entire army serve as mana production","White creates the convoke congregation, Blue designs the powerful spells worth tapping them for, and Red ignites the moment of collective casting — Jeskai's three colors contributing their creatures, plans, and passion to one convoked spell",Teaches Convoke as a creature-to-mana conversion mechanic and how Kasla's commander-tax Convoke makes the deck's strategy mechanically unique — even casting the commander becomes a convoke payoff,Teaches Convoke mechanics and how tapping creatures reduces spell costs — an accessible introduction to how creatures can function as mana sources beyond traditional attack/block roles,Teaches how to build a wide enough board to consistently convoke large spells while protecting creatures from removal before the big convoke turn,Best example for explaining Convoke mechanics and how building a wide creature board creates alternate mana sources for expensive spells,convoke; go-wide; big spells; tokens,Convoke; Go-wide support; Cost reduction via creatures; Commander tax reduction
https://cardgamebase.com/commander-precons-2022-2023/,Commander 2023 / March of the Machine,Tinker Time,"Gimbal, Gremlin Prodigy",,Blue; Red; Green,Artifact tokens,"A Gimbal-led Temur artifact token deck that creates a 1/1 Gnome artifact token when an artifact enters under your control and grows Gimbal by one for each artifact entering. Builds a wide board of artifact tokens from diverse sources including Clues, Treasures, Food, and Gnomes.",Dance With Calamity; Pain Distributor; Tireless Tracker,Gimbal Gnome token creation on artifact ETB; Gimbal power growth from artifact count; artifact token diversity from multiple sources; Gremlin flavor with artifact engine,artifact tokens; Temur; unusual; value; go-wide,Artifact tokens,Artifact token payoffs,Generate artifact tokens of all kinds; Gimbal creates Gnome artifact tokens and gets buffed by artifacts entering; win through artifact token quantity and payoffs,,Gremlins,2,3,1,3,3,1,4,4,1,1,2,1,3,3,Artifact token enthusiasts who want the most unusual March of the Machine Commander precon; players who enjoy building engines around non-creature artifact tokens,Players who want a focused single-strategy experience; artifact tokens is an unusual primary theme that requires a specific card pool to maximize,"Temur players who want Blue's artifact engineering, Red's Gremlin chaos, and Green's token abundance — Gimbal creates Gnome artifact tokens and grows larger with each artifact that enters, rewarding a board full of artifact miscellany","Blue designs the artifact tokens with purpose, Red builds them chaotically and gleefully, and Green ensures there are always more — Temur's creative energy channeled into a workshop of ever-multiplying artifact constructs","Teaches artifact tokens as a primary strategy category and how non-creature artifact tokens (Gnomes, Clues, Treasures, Maps) trigger the same payoffs as creature tokens in the right deck",Teaches artifact token mechanics and how Gimbal's size scales with artifacts entering — an accessible lesson in how quantity of a specific permanent type generates progressive value,"Teaches how to diversify artifact token sources across different mechanics (Clues, Treasures, Food, custom tokens) to ensure Gimbal's triggers fire consistently",Good example for explaining artifact token strategies and how non-creature tokens can be the primary resource in a Temur Commander deck,artifact tokens; go-wide; value engine; unusual,Artifact token generation; Gnome tokens; Artifact payoffs; Token synergy
https://cardgamebase.com/commander-precons-2022-2023/,Phyrexia: All Will Be One Commander,Corrupting Influence,"Ixhel, Scion of Atraxa",,White; Black; Green,Poison counters / corrupted,"An Ixhel-led Abzan poison deck that stops at 3 counters to enable Corrupted payoffs rather than pursuing the full 10-counter win. Ixhel proliferates and exiles the top card of each Corrupted opponent's library on attack, castable for free. A theft-through-corruption strategy that avoids poison-win hate.",Contaminant Grafter; Glistening Sphere; Norn's Choirmaster; Phyrexian Swarmlord,Corrupted threshold at 3 poison counters; Ixhel proliferate and opponent card exile-cast; avoiding 10-counter hate; Proliferate on attack trigger,poison; corrupted; Abzan; theft; proliferate,Poison counters (light) / Corrupted enablement,Stealing opponents' cards via Corrupted,Get opponents to 3 poison counters to enable Corrupted cards; Ixhel proliferates and lets you exile and cast opponents' cards when they're Corrupted; avoids full poison-win hate by only going to 3,Corrupted; Proliferate,Phyrexians,2,4,2,2,3,1,1,1,1,1,2,3,2,4,Players who want a poison-adjacent strategy without the full commitment to a poison win; those who enjoy theft mechanics as a primary win condition,Players who still get targeted for poison regardless of the 3-counter limit; groups that hate any poison strategy will react the same way,"Abzan players who combine White's structured Phyrexian order, Black's ambition to take what isn't theirs, and Green's proliferating growth — Ixhel uses opponents as both a threat vector and a card resource","White enforces the Phyrexian orthodoxy, Black steals power from the corrupted, and Green proliferates the infection — a calculated three-color approach to poison that avoids overcommitting while maximizing what 3 counters enables",Teaches Corrupted as a threshold mechanic and how stopping at 3 poison counters rather than pursuing the full 10 opens a different strategic path — a lesson in threshold vs win condition mechanics,Teaches Corrupted and Proliferate mechanics and how limiting the poison strategy to 3 counters changes the social dynamics of playing a poison-adjacent deck,Teaches how to use Ixhel's exile-and-cast ability effectively by proliferating opponents to 3 counters quickly while building toward stealing and casting their best cards,Best example for explaining Corrupted vs full poison strategy and how threshold mechanics create different incentives than win condition mechanics,poison; proliferate; theft; control,Poison counters; Corrupted; Proliferate; Opponent card theft; Infect-adjacent
https://cardgamebase.com/commander-precons-2022-2023/,Phyrexia: All Will Be One Commander,Rebellion Rising,"Neyali, Sun's Vanguard",,White; Red,Attacking with tokens,"A Neyali-led Boros attacking token deck where Neyali gives all attacking tokens double strike and exiles the top card of your library when an attacking token deals damage, castable until end of turn. A distinctly different Boros token experience that generates card advantage directly through combat.",Clever Concealment; Elspeth Tirel; Flawless Maneuver; Staff of the Storyteller,Neyali double strike for all attacking tokens; impulse draw from attacking token damage; token-specific combat trigger; combat card advantage generation,tokens; aggro; Boros; double strike; impulse draw,Attacking tokens,Impulse draw from attacking token damage,Create tokens and attack aggressively; Neyali gives attacking tokens double strike and exiles cards to cast when tokens deal damage; a distinctly different Boros token deck,,unclear,3,2,1,4,2,1,5,1,1,1,1,1,4,3,Boros token players who want something distinctly different from typical Red-White aggro; players who enjoy double strike and impulse draw as combat rewards,Players who want a control or combo Boros deck; the aggressive attacking token strategy is still fundamentally Boros combat,"Boros players who want White's token formation and Red's aggressive double-strike fury combined — Neyali gives attacking tokens double strike and converts their damage into impulse draw, making every attack a value engine","White creates the token soldiers and sends them into battle with purpose, Red doubles their striking power and ensures each hit generates more resources — a Boros deck that generates card advantage through aggression","Demonstrates how a small design change (tokens specifically, not all attackers) can make a familiar archetype feel fresh — teaching players that specificity in commander design creates unique play patterns",Teaches how double strike combines with token aggression and how impulse draw from combat converts attacking tokens into card advantage — a clean lesson in how combat can generate resources,Teaches how to build around attacking token triggers by maximizing token production and protecting those tokens from blocks long enough to trigger Neyali's double strike and exile effects,Strong example of a Boros deck that generates card advantage; excellent for explaining how attacking tokens and impulse draw create a self-sustaining aggressive engine,tokens; aggro; double strike; impulse draw,Attacking token payoffs; Double strike; Impulse draw from combat; Token generation
https://cardgamebase.com/commander-precons-2022-2023/,Starter Commander Decks,First Flight,"Isperia, Supreme Judge",,White; Blue,"Flying, control",An Isperia-led Azorius flying creature deck designed as a beginner's Commander product. Isperia draws a card when an opponent attacks with a creature that has flying. An all-reprints product with clean and accessible mechanics that teaches Blue-White through its most iconic strategy.,"Isperia, Supreme Judge; Isperia the Inscrutable; Dungeon Geists; Warden of Evos Isle; Gravitational Shift",All-reprints beginner product; Isperia card draw on opponent flying attackers; flying creature go-wide; beginner Commander introduction,flying; Azorius; control; evasion; beginners,Flying creatures,Light control,Build a board of flying creatures for evasive combat; Isperia draws cards when opponents attack with flying creatures; all-reprints beginner product with control elements,,unclear,5,1,1,3,1,1,1,1,1,1,1,3,2,2,Brand new Commander players who want an Azorius control deck with flying creatures; the ideal entry point for players drawn to Blue-White,Experienced players; this all-reprints beginner product lacks the power level for competitive or experienced pods,Azorius players who are just discovering White's structured protection and Blue's evasive flight — First Flight teaches both colors' fundamental strengths simultaneously,White provides the defensive order while Blue fills the skies with evasive flyers — the cleanest possible introduction to Azorius's philosophy of winning through structured aerial superiority,"Teaches Commander fundamentals alongside Azorius's core identity — flying evasion, control tools, and card draw as the foundation of Blue-White strategy","The ideal first Commander deck for players new to the format — simple game plan, clear strengths, and teaches Azorius's color identity through direct play experience",Teaches how flying creatures generate consistent unblockable damage and how White-Blue control tools protect your aerial advantage,Perfect beginner Azorius example; clean introduction to the color combination for new players in any Vox Mana onboarding context,flying; evasion; control; beginner,Flying tribal; Evasion; Control tools; Card draw
https://cardgamebase.com/commander-precons-2022-2023/,Starter Commander Decks,Grave Danger,Gisa and Geralf,,Blue; Black,Zombie tribal,"A Gisa and Geralf-led Dimir Zombie tribal deck designed as a beginner Commander product. Gisa and Geralf allow casting a Zombie from the graveyard each turn, providing consistent graveyard interaction in a manageable form. An all-reprints product with meaningful decisions for new players.",Gisa and Geralf; Stitcher Geralf; Ghoulcaller Gisa; Diregraf Ghoul; Zombie Apocalypse,All-reprints beginner product; Gisa and Geralf graveyard Zombie casting once per turn; Zombie tribal; beginner Commander introduction,zombies; tribal; Dimir; graveyard; beginners,Zombie tribal,Graveyard interaction,Build a Zombie horde; Gisa and Geralf let you cast Zombies from the graveyard each turn; all-reprints beginner product with meaningful graveyard decisions,Reanimation,Zombies,5,1,1,3,1,3,1,1,1,1,1,1,3,3,New Commander players who want Zombie tribal with meaningful graveyard decisions; the best beginner product for players drawn to Black-Blue,Experienced players; the all-reprints beginner product is underpowered for non-beginner contexts,Dimir players beginning their Commander journey — Gisa and Geralf teach Black's graveyard dominion and Blue's selective recursion as the foundation of Dimir's tribal identity,Black commands the undead with absolute authority and Blue selects which dead rise first — a perfectly balanced introduction to Dimir's philosophy of controlled recursion and selective power,Teaches Zombie tribal fundamentals and graveyard-as-resource mechanics in a beginner-friendly Dimir package; introduces the concept that the graveyard is a second hand,"Ideal beginner Dimir deck — Zombie tribal is intuitive, graveyard casting is engaging, and the deck teaches both color identities clearly through its mechanics",Teaches how to choose which Zombies to cast from the graveyard each turn and how to fill the graveyard purposefully rather than accidentally,Perfect beginner Dimir example; best Starter deck for players drawn to Black-Blue who want accessible graveyard gameplay,tribal; graveyard; beginner,Zombie tribal; Graveyard casting; Death triggers; Recursion
https://cardgamebase.com/commander-precons-2022-2023/,Starter Commander Decks,Chaos Incarnate,"Kardur, Doomscourge",,Black; Red,"Dealing damage, chaos",A Kardur-led Rakdos chaos deck designed as a beginner Commander product. Kardur goads all creatures opponents control on ETB and drains life when goaded creatures die. An all-reprints product emphasizing chaotic gameplay over optimization.,"Kardur, Doomscourge; Hellrider; Disrupt Decorum; Avatar of Slaughter; Insurrection",All-reprints beginner product; Kardur mass goad on ETB; life drain when goaded creatures die; chaos and damage focus; beginner Commander introduction,chaos; goad; Rakdos; damage; beginners,Chaos / forcing opponent actions,Goad / damage dealing,"Make chaotic things happen; Kardur goads all opponents' creatures on ETB; unfocused but fun mix of damage, goad, and chaos effects for players who want mayhem over optimization",Goad,unclear,5,1,3,3,1,1,1,1,1,1,1,1,4,2,"New players who want to play Rakdos without caring too much about optimization; those who want a chaotic, fun experience where unpredictable things happen every game",Players who want a focused or powerful strategy; this is the least optimized Starter deck and intentionally embraces chaos over consistency,Rakdos players just discovering the color pair — Kardur teaches Black's aggressive ambition and Red's chaotic unpredictability as the defining Rakdos experience,Black pursues power through any means while Red pursues chaos for its own joy — Kardur's goad trigger captures Rakdos's philosophy of making the table as unstable as possible,Teaches Rakdos's chaotic identity and Goad as a political mechanic; the least focused Starter deck but the most entertaining for players who enjoy unpredictability,"Accessible and fun introduction to Rakdos — Goad makes opponents attack each other while damage effects create constant table interaction, teaching new players that Commander is about more than attacking one opponent",Teaches Goad as a chaos management tool and how Rakdos decks use opponent aggression as a resource rather than fighting the whole table alone,Good beginner Rakdos example; useful for showing new players that fun and chaos are valid Commander strategies even without optimization,chaos; goad; aggro; beginner,Goad; Chaos effects; Forced combat; Damage triggers
https://cardgamebase.com/commander-precons-2022-2023/,Starter Commander Decks,Draconic Destruction,"Atarka, World Render",,Red; Green,Dragon tribal,"An Atarka-led Gruul Dragon tribal deck designed as a beginner Commander product. Atarka gives all attacking Dragons double strike, creating immediate and dramatic combat damage. The most combat-focused Starter deck, teaching ramp and Dragon tribal through the most direct possible win condition.","Atarka, World Render; Utvara Hellkite; Dragon Broodmother; Dragonlord Atarka; Savage Ventmaw",All-reprints beginner product; Atarka double strike for attacking Dragons; Dragon tribal ramp strategy; beginner Commander introduction,dragons; tribal; Gruul; aggro; big creatures; beginners,Dragon tribal,Double strike via Atarka,Play big Dragons and attack; Atarka gives all attacking Dragons double strike; straightforward beginner-accessible big-creature aggro with all-reprints,,Dragons,5,1,1,5,1,1,1,1,1,1,3,1,5,2,New players who love Dragons and want the simplest possible big-creature Commander experience; the most accessible Starter deck for players drawn to Gruul,Experienced players; the all-reprints beginner product lacks the power level and density for experienced pods,Gruul players beginning their Commander journey — Atarka teaches Red's draconic power and Green's ramp as the clearest possible expression of Gruul's big-creature identity,Red breathes fire through the Dragon army while Green builds the mana base to summon them ahead of schedule — the simplest and most satisfying expression of Gruul's philosophy,Teaches ramp mechanics and Dragon tribal as the most intuitive big-creature strategy in Commander; the cleanest beginner lesson in how to get ahead on mana to cast expensive threats,"The ideal first Commander deck for players who want big creatures and combat damage — Atarka's double strike is immediately powerful and teaches combat math in a clear, dramatic way",Teaches basic ramp sequencing and how Dragon synergies compound — each Dragon makes subsequent Dragons more threatening,Perfect beginner Gruul example; the cleanest introduction to ramp-into-big-creatures for any new Commander player,dragons; tribal; ramp; aggro; beginner,Dragon tribal; Double strike; Ramp; Big creature combat
https://cardgamebase.com/commander-precons-2022-2023/,Starter Commander Decks,Token Triumph,"Emmara, Soul of the Accord",,White; Green,Creature tokens,"An Emmara-led Selesnya token deck designed as a beginner Commander product. Emmara creates a Soldier token whenever she becomes tapped for any reason, enabling token generation through attacking, blocking, or ability activation. The most approachable Starter deck for White-Green players.","Emmara, Soul of the Accord; Trostani, Selesnya's Voice; Voice of Resurgence; Selfless Squire; Elspeth, Sun's Champion",All-reprints beginner product; Emmara Soldier token on tap trigger; token go-wide strategy; beginner Commander introduction,tokens; Selesnya; go-wide; aggro; beginners,Token go-wide,Token synergies,Make lots of small creature tokens and overwhelm opponents; Emmara creates Soldier tokens when she taps for any reason; go-wide combat with multiple token synergies,,unclear,5,1,1,3,1,1,5,1,1,1,2,1,3,2,New players who want a go-wide strategy in Selesnya colors; the ideal beginner deck for players drawn to White-Green community gameplay,Experienced players; the all-reprints beginner product performs below the level of full precons,Selesnya players beginning their Commander journey — Emmara teaches White's community token generation and Green's creature abundance as the foundation of Selesnya's go-wide identity,"White generates the community (tokens) and protects them with order, while Green ensures the community grows and becomes powerful — Selesnya's philosophy of collective strength made mechanical",Teaches token strategies and Selesnya's go-wide identity in the clearest possible beginner context; Emmara's tap trigger makes token generation feel natural and rewarding,"Ideal first Commander deck for players who want to make lots of creatures and attack with everything — Selesnya token go-wide is intuitive, satisfying, and teaches both color identities clearly","Teaches how tap triggers generate tokens and how go-wide combat scales with each additional token, rewarding patient board development",Perfect beginner Selesnya example; best Starter deck for players who want to play White-Green and learn token strategies from the ground up,tokens; go-wide; aggro; beginner,Token generation; Tap triggers; Go-wide combat; Selesnya community
https://cardgamebase.com/commander-precons-2022-2023/,The Brothers' War Commander,Urza's Iron Alliance,"Urza, Chief Artificer",,White; Blue; Black,Go-wide artifacts,An Urza-led Esper artifact go-wide deck that creates a Construct artifact token with power equal to the number of artifacts you control when an artifact enters. Urza gives all artifact creatures menace. Features the retro card frame aesthetic throughout.,"Tawnos, Solemn Survivor; Sanwell, Avenger Ace; Wreck Hunter; Wire Surgeons; Kayla's Music Box",Urza Construct token scaling with artifact count; artifact menace anthem; artifact creature go-wide; retro frame aesthetic throughout,artifacts; go-wide; Esper; creature tokens; combat,Artifact creature go-wide,Artifact synergies / payoffs for artifact count,Fill the board with artifact creatures; Urza creates a Construct token and gives your artifact creatures menace; retro card frame aesthetic throughout,,Artifacts,3,2,1,3,2,1,3,5,1,1,2,1,3,3,Artifact players who want a Esper go-wide artifact strategy; fans of The Brothers' War lore who want Urza's perspective; players who appreciate the retro card frame aesthetic,Players who prefer artifact combo over artifact go-wide; Urza's deck wants a battlefield of creatures rather than a few powerful artifacts,"Esper players who combine White's ordered artifact armies, Blue's artifact engineering precision, and Black's willingness to arm any tool for dominance — Urza's Iron Alliance is a disciplined machine army","White organizes the artifact army in formation, Blue designs each construct with purpose, and Black weaponizes even the most mundane artifact — Esper's three colors each contributing a different dimension of artifice",Teaches go-wide artifact strategy and how Urza's menace anthem converts artifact quantity into combat inevitability — a lesson in how board presence scales with artifact count,Teaches how artifact creature tribal synergies work and how Urza's Construct token and menace ability create an army that's difficult to block profitably,Teaches how to build a critical mass of artifact creatures and how Urza's Construct token scales with artifact count — a lesson in why artifact density creates exponential rather than linear board advantage,Good example of Esper go-wide artifacts; useful for showing how White-Blue-Black approaches artifacts through army scale rather than individual combo pieces,artifacts; go-wide; tokens; tribal,Artifact creature synergy; Menace anthem; Construct token generation; Artifact count scaling
